"info__year","info__version","info__description","info__contributor","info__url","info__date_created","licenses__id","licenses__url","licenses__name","categories__id","categories__name","categories__supercategory","images__id","images__license","images__file_name","images__height","images__width","images__date_captured","annotations__id","annotations__image_id","annotations__category_id","annotations__bbox__001","annotations__bbox__002","annotations__bbox__003","annotations__bbox__004","annotations__area","annotations__iscrowd"
"","","","","","","","","","","","","","","","","","","3721","1279","4","683","245","122","140","17080","0"
"","","","","","","","","","","","","","","","","","","3722","1279","4","4","8","428.06","403.64","172782.138","0"
"","","","","","","","","","","","","","","","","","","3723","1279","3","461","24","144.38","380","54864.4","0"
"","","","","","","","","","","","","","","","","","","3724","1279","3","381","24","84.41","370","31231.7","0"
"","","","","","","","","","","","","","","","","","","3725","1279","3","727","155","82.51","231.82","19127.468","0"
"","","","","","","","","","","","","","","","","","","3726","1280","3","322","153","89.35","184.21","16459.163","0"
"","","","","","","","","","","","","","","","","","","3727","1281","2","25","29","181","388","70228","0"
"","","","","","","","","","","","","","","","","","","3728","1281","3","233","156","117.99","258.75","30529.912","0"
"","","","","","","","","","","","","","","","","","","3729","1281","1","174","66","73.01","296.25","21629.213","0"
"","","","","","","","","","","","","","","","","","","3730","1282","1","37","41","177.95","205.33","36538.474","0"
"","","","","","","","","","","","","","","","","","","3731","1282","1","272","45","122.26","235.24","28760.442","0"
"","","","","","","","","","","","","","","","","","","3732","1283","1","250","101","125.88","138.83","17475.92","0"
"","","","","","","","","","","","","","","","","","","3733","1283","1","182","80","73.24","162.38","11892.711","0"
"","","","","","","","","","","","","","","","","","","3734","1283","1","280","97","77.98","154.29","12031.534","0"
"","","","","","","","","","","","","","","","","","","3735","1283","1","391","95","69.38","174.76","12124.849","0"
"","","","","","","","","","","","","","","","","","","3736","1284","2","153","6","52.82","147","7764.54","0"
"","","","","","","","","","","","","","","","","","","3737","1284","2","95","6","54.35","145.61","7913.904","0"
"","","","","","","","","","","","","","","","","","","3738","1285","1","195","59","168.93","261.43","44163.37","0"
"","","","","","","","","","","","","","","","","","","3739","1285","1","95","80","145.15","238.1","34560.215","0"
"","","","","","","","","","","","","","","","","","","3740","1285","1","243","85","112.74","225.24","25393.558","0"
"","","","","","","","","","","","","","","","","","","3741","1286","1","74","144","64.05","147.65","9456.983","0"
"","","","","","","","","","","","","","","","","","","3742","1286","3","157","49","102.85","258.24","26559.984","0"
"","","","","","","","","","","","","","","","","","","3743","1286","2","76","65","28.77","74.12","2132.432","0"
"","","","","","","","","","","","","","","","","","","3744","1287","2","361","209","135.9","358.43","48710.637","0"
"","","","","","","","","","","","","","","","","","","3745","1287","3","998","136","182.46","460","83931.6","0"
"","","","","","","","","","","","","","","","","","","3746","1287","3","706","243","76.84","222.86","17124.562","0"
"","","","","","","","","","","","","","","","","","","3747","1287","2","23","141","136.99","440","60275.6","0"
"","","","","","","","","","","","","","","","","","","3748","1287","3","226","229","85.53","274.29","23460.024","0"
"","","","","","","","","","","","","","","","","","","3749","1287","3","801","234","91.1","242.86","22124.546","0"
"","","","","","","","","","","","","","","","","","","3750","1287","3","886","227","133.93","301.43","40370.52","0"
"","","","","","","","","","","","","","","","","","","3751","1287","3","479","230","105.09","290.29","30506.576","0"
"","","","","","","","","","","","","","","","","","","3752","1287","3","325","257","64.37","216.15","13913.576","0"
"","","","","","","","","","","","","","","","","","","3753","1288","3","276","84","123.99","317.06","39312.269","0"
"","","","","","","","","","","","","","","","","","","3754","1289","2","209","70","183.05","270","49423.5","0"
"","","","","","","","","","","","","","","","","","","3755","1289","2","25","5","191.62","335","64192.7","0"
"","","","","","","","","","","","","","","","","","","3756","1290","3","113","59","90.4","200","18080","0"
"","","","","","","","","","","","","","","","","","","3757","1290","1","180","33","121.85","228.1","27793.985","0"
"","","","","","","","","","","","","","","","","","","3758","1290","1","270","75","56.38","170","9584.6","0"
"","","","","","","","","","","","","","","","","","","3759","1291","4","65","29","214.27","335","71780.45","0"
"","","","","","","","","","","","","","","","","","","3760","1291","3","443","0","127.95","302.5","38704.875","0"
"","","","","","","","","","","","","","","","","","","3761","1291","3","289","16","77.37","200.63","15522.743","0"
"","","","","","","","","","","","","","","","","","","3762","1291","3","1","0","42.45","216.88","9206.556","0"
"","","","","","","","","","","","","","","","","","","3763","1291","1","195","3","63.41","143.44","9095.53","0"
"","","","","","","","","","","","","","","","","","","3764","1292","1","434","163","119.84","220.59","26435.506","0"
"","","","","","","","","","","","","","","","","","","3765","1292","1","248","153","98.71","213.07","21032.14","0"
"","","","","","","","","","","","","","","","","","","3766","1292","1","141","132","122.88","273.47","33603.994","0"
"","","","","","","","","","","","","","","","","","","3767","1293","1","45","134","76","142","10792","0"
"","","","","","","","","","","","","","","","","","","3768","1293","1","236","213","85","98","8330","0"
"","","","","","","","","","","","","","","","","","","3769","1293","1","296","29","52.74","70.48","3717.115","0"
"","","","","","","","","","","","","","","","","","","3770","1294","4","255","91","343.28","442","151729.76","0"
"","","","","","","","","","","","","","","","","","","3771","1294","2","3","65","313.37","465.38","145836.131","0"
"","","","","","","","","","","","","","","","","","","3772","1295","3","85","19","276.94","526.55","145822.757","0"
"","","","","","","","","","","","","","","","","","","3773","1295","3","336","136","142.22","437.27","62188.539","0"
"","","","","","","","","","","","","","","","","","","3774","1296","4","119","32","200.61","218","43732.98","0"
"","","","","","","","","","","","","","","","","","","3775","1297","4","179","112","223","285","63555","0"
"","","","","","","","","","","","","","","","","","","3776","1297","3","350","32","116.43","366.79","42705.36","0"
"","","","","","","","","","","","","","","","","","","3777","1297","3","105","121","64.69","190.93","12351.262","0"
"","","","","","","","","","","","","","","","","","","3778","1298","3","392","85","19.24","33.13","637.421","0"
"","","","","","","","","","","","","","","","","","","3779","1298","3","424","89","25.48","61.88","1576.702","0"
"","","","","","","","","","","","","","","","","","","3780","1298","1","447","101","18.6","53.13","988.218","0"
"","","","","","","","","","","","","","","","","","","3781","1299","1","264","35","140.35","235.71","33081.899","0"
"","","","","","","","","","","","","","","","","","","3782","1299","1","46","22","94.7","241.9","22907.93","0"
"","","","","","","","","","","","","","","","","","","3783","1299","1","144","82","121.34","172.86","20974.832","0"
"","","","","","","","","","","","","","","","","","","3784","1299","3","116","40","178.05","224.18","39915.249","0"
"","","","","","","","","","","","","","","","","","","3785","1300","1","200","122","125.89","158","19890.62","0"
"","","","","","","","","","","","","","","","","","","3786","1301","3","86","95","91.1","250","22775","0"
"","","","","","","","","","","","","","","","","","","3787","1301","3","224","84","105.77","258.24","27314.045","0"
"","","","","","","","","","","","","","","","","","","3788","1301","3","514","99","84.53","254.71","21530.636","0"
"","","","","","","","","","","","","","","","","","","3789","1302","3","276","95","73.63","263.75","19419.912","0"
"","","","","","","","","","","","","","","","","","","3790","1302","3","197","110","73.64","253.13","18640.493","0"
"","","","","","","","","","","","","","","","","","","3791","1303","2","301","53","172.01","349.35","60091.694","0"
"","","","","","","","","","","","","","","","","","","3792","1303","2","18","73","186.39","335.06","62451.833","0"
"","","","","","","","","","","","","","","","","","","3793","1303","4","196","89","140.21","317.98","44583.976","0"
"","","","","","","","","","","","","","","","","","","3794","1304","1","131","36","49.7","103.05","5121.585","0"
"","","","","","","","","","","","","","","","","","","3795","1304","3","41","0","91.12","133.88","12199.146","0"
"","","","","","","","","","","","","","","","","","","3796","1305","1","158","31","31.02","78.38","2431.348","0"
"","","","","","","","","","","","","","","","","","","3797","1305","1","2","39","39.97","79.46","3176.016","0"
"","","","","","","","","","","","","","","","","","","3798","1305","1","63","14","62.39","134.86","8413.915","0"
"","","","","","","","","","","","","","","","","","","3799","1305","1","104","29","37.82","77.15","2917.813","0"
"","","","","","","","","","","","","","","","","","","3800","1305","1","41","16","50.45","112.35","5668.057","0"
"","","","","","","","","","","","","","","","","","","3801","1306","4","93","29","306","272","83232","0"
"","","","","","","","","","","","","","","","","","","3802","1307","4","212","159","205","208","42640","0"
"","","","","","","","","","","","","","","","","","","3803","1307","3","158","103","115.65","247.28","28597.932","0"
"","","","","","","","","","","","","","","","","","","3804","1308","4","121","78","316.78","432.31","136947.162","0"
"","","","","","","","","","","","","","","","","","","3805","1309","1","103","82","93.26","186.67","17408.844","0"
"","","","","","","","","","","","","","","","","","","3806","1309","1","216","98","75.14","170.48","12809.867","0"
"","","","","","","","","","","","","","","","","","","3807","1310","3","112","35","27.72","83.8","2322.936","0"
"","","","","","","","","","","","","","","","","","","3808","1310","4","199","30","43.88","79.85","3503.818","0"
"","","","","","","","","","","","","","","","","","","3809","1311","1","99","21","57.65","155.38","8957.657","0"
"","","","","","","","","","","","","","","","","","","3810","1311","1","174","54","43.18","120.54","5204.917","0"
"","","","","","","","","","","","","","","","","","","3811","1311","1","216","59","31.28","110","3440.8","0"
"","","","","","","","","","","","","","","","","","","3812","1311","1","46","35","25.64","70.81","1815.568","0"
